0
0
0
0
0
2
4
3
9
10
18
15
19
11
15
31
22
24
20
20
14
16
17
26
20
18
17
11
14
11
4
4
4
3
5
1
4
2
3
6
8
11
14
24
30
27
40
33
15
16
