2
2
5
3
11
16
25
49
83
156
205
176
198
184
211
155
146
96
89
63
52
39
38
27
49
42
43
49
58
50
44
25
21
12
27
15
22
37
43
43
71
92
74
74
126
141
130
58
37
32
38
25
24
3
