-31.45390917946031,-60.94131753994512
-31.45250917946031,-60.94131753994512
-31.45110917946031,-60.94131753994512
-31.44970917946031,-60.94131753994512
-31.45460917946031,-60.93991753994512
-31.45320917946031,-60.93991753994512
-31.45180917946031,-60.93991753994512
-31.45040917946031,-60.93991753994512
-31.449009179460308,-60.93991753994512
-31.447609179460308,-60.93991753994512
-31.446209179460308,-60.93991753994512
-31.45390917946031,-60.938517539945124
-31.45250917946031,-60.938517539945124
-31.45110917946031,-60.938517539945124
-31.44970917946031,-60.938517539945124
-31.44830917946031,-60.938517539945124
-31.44690917946031,-60.938517539945124
-31.44550917946031,-60.938517539945124
-31.44410917946031,-60.938517539945124
-31.44270917946031,-60.938517539945124
-31.44130917946031,-60.938517539945124
-31.45460917946031,-60.93711753994513
-31.45320917946031,-60.93711753994513
-31.45180917946031,-60.93711753994513
-31.45040917946031,-60.93711753994513
-31.449009179460308,-60.93711753994513
-31.447609179460308,-60.93711753994513
-31.446209179460308,-60.93711753994513
-31.444809179460307,-60.93711753994513
-31.443409179460307,-60.93711753994513
-31.442009179460307,-60.93711753994513
-31.45530917946031,-60.93571753994513
-31.45390917946031,-60.93571753994513
-31.44970917946031,-60.93571753994513
-31.44830917946031,-60.93571753994513
-31.44690917946031,-60.93571753994513
-31.44550917946031,-60.93571753994513
-31.44410917946031,-60.93571753994513
-31.44270917946031,-60.93571753994513
-31.44130917946031,-60.93571753994513
-31.45600917946031,-60.934317539945134
-31.45460917946031,-60.934317539945134
-31.444809179460307,-60.934317539945134
-31.443409179460307,-60.934317539945134
-31.442009179460307,-60.934317539945134
-31.45530917946031,-60.93291753994514
-31.45390917946031,-60.93291753994514
-31.44410917946031,-60.93291753994514
-31.44270917946031,-60.93291753994514
-31.45600917946031,-60.93151753994514
-31.45460917946031,-60.93151753994514
-31.444809179460307,-60.93151753994514
-31.443409179460307,-60.93151753994514
-31.45670917946031,-60.930117539945144
-31.45530917946031,-60.930117539945144
-31.44410917946031,-60.930117539945144
-31.44270917946031,-60.930117539945144
-31.45740917946031,-60.92871753994515
-31.45600917946031,-60.92871753994515
-31.444809179460307,-60.92871753994515
-31.443409179460307,-60.92871753994515
-31.45670917946031,-60.92731753994515
-31.45530917946031,-60.92731753994515
-31.44550917946031,-60.92731753994515
-31.44410917946031,-60.92731753994515
-31.45740917946031,-60.925917539945154
-31.45600917946031,-60.925917539945154
-31.45460917946031,-60.925917539945154
-31.45320917946031,-60.925917539945154
-31.446209179460308,-60.925917539945154
-31.444809179460307,-60.925917539945154
-31.458109179460312,-60.92451753994516
-31.45670917946031,-60.92451753994516
-31.45530917946031,-60.92451753994516
-31.45390917946031,-60.92451753994516
-31.45250917946031,-60.92451753994516
-31.45110917946031,-60.92451753994516
-31.44970917946031,-60.92451753994516
-31.44550917946031,-60.92451753994516
-31.44410917946031,-60.92451753994516
-31.45740917946031,-60.92311753994516
-31.45600917946031,-60.92311753994516
-31.45460917946031,-60.92311753994516
-31.45320917946031,-60.92311753994516
-31.45180917946031,-60.92311753994516
-31.45040917946031,-60.92311753994516
-31.449009179460308,-60.92311753994516
-31.447609179460308,-60.92311753994516
-31.446209179460308,-60.92311753994516
-31.444809179460307,-60.92311753994516
-31.458109179460312,-60.92171753994516
-31.45670917946031,-60.92171753994516
-31.45530917946031,-60.92171753994516
-31.45390917946031,-60.92171753994516
-31.45250917946031,-60.92171753994516
-31.45110917946031,-60.92171753994516
-31.44970917946031,-60.92171753994516
-31.44830917946031,-60.92171753994516
-31.44690917946031,-60.92171753994516
-31.44550917946031,-60.92171753994516
-31.45880917946031,-60.92031753994517
-31.45740917946031,-60.92031753994517
-31.45600917946031,-60.92031753994517
-31.45460917946031,-60.92031753994517
-31.45320917946031,-60.92031753994517
-31.45180917946031,-60.92031753994517
-31.45040917946031,-60.92031753994517
-31.449009179460308,-60.92031753994517
-31.447609179460308,-60.92031753994517
-31.446209179460308,-60.92031753994517
-31.45670917946031,-60.91891753994517
-31.45530917946031,-60.91891753994517
-31.45390917946031,-60.91891753994517
-31.45250917946031,-60.91891753994517
-31.45110917946031,-60.91891753994517
-31.44970917946031,-60.91891753994517
-31.44830917946031,-60.91891753994517
-31.44690917946031,-60.91891753994517
-31.44550917946031,-60.91891753994517
-31.45180917946031,-60.91751753994517
-31.45040917946031,-60.91751753994517
-31.449009179460308,-60.91751753994517
-31.447609179460308,-60.91751753994517
-31.446209179460308,-60.91751753994517
-31.44690917946031,-60.916117539945176
