Name,type,ratings,latitude,longitude,place_id
Cámara de Industriales Metalúrgicos de Esperanza y Departamento Las Colonias,,7,-31.4437393,-60.9231027,ChIJ25Me3xMTtZURD83OHfoT3tU
El Buen Pique,,117,-31.4249694,-60.9229212,ChIJ46YKQWQTtZURdUYLrXxw1Sk
Fachini Maderas,,27,-31.44479,-60.920364,ChIJDfb30xcTtZURG004k7-QkhA
Adn,,5,-31.4448003,-60.9201844,ChIJY2v16RETtZURWW7Nd83tL5w
SUM Salón de Usos Multiples,,59,-31.4429847,-60.921353,ChIJF_KTMBITtZUR4wVPzv8KpvY
SIMÓN curtidor,,11,-31.4437035,-60.9194872,ChIJkaQOgkATtZURzBQUPC_Llqg
NIDO,,9,-31.4172362,-60.9203972,ChIJ3TA6YPsVtZURWc334gjAenw
Transporte - Encomiendas - Paqueterío - Cargas Generales,,24,-31.4656372,-60.9177093,ChIJYdtBFvsStZURe2gsBUI32tw
Soler distribución,,11,-31.464663,-60.9184729,ChIJISp3SPsStZUROZLSuxDuWJw
Martin Plast,,5,-31.442835,-60.9173629,ChIJDfb30xcTtZURLInsq3hcMXI
Yeruva S.A.,,50,-31.4401025,-60.9178394,ChIJKYHwmBUTtZURihDWg2Q6bIs
Los Aromos,,21,-31.4390857,-60.9178281,ChIJ59-fRZQTtZURWp1nyEaDv8I
Ministerio de Justicia Y Derechos Humanos Registro,,7,-31.4129984,-60.9191592,ChIJH-mktJwUtZURqC1d_u4nypo
Tiro Federal De Esperanza,,31,-31.4076136,-60.9187928,ChIJWTQOTIUUtZURYiT4VTa2YKU
Club Caza y Pesca Tiro al Vuelo,,7,-31.4062494,-60.9182128,ChIJp65zVagVtZURMdSqNEalhXk
R R Gases Industriales,,12,-31.4663951,-60.9165554,ChIJTWbrmjwTtZURy822cT_Z9B4
Metalurgica Marzola,,16,-31.465313,-60.917177,ChIJ449jAyATtZURIqQh_lDAnGQ
Expreso Aries,,9,-31.4523781,-60.9154655,ChIJFQ3BD54TtZURIqZq9PxJaZs
Molduplak Fachini,,125,-31.4419288,-60.9160841,ChIJJSB7LBsTtZURvmitrVzBgUE
Hormigones Rio Salado SA,,23,-31.4395753,-60.915249,ChIJPxgFtkMTtZUReCNaH8N5Hsw
Consultorios Vélez Sarsfield,,77,-31.4543238,-60.9142928,ChIJ3dT2wgMTtZURXVa6yPOPUbM
Complejo El Cortijo,,15,-31.4518028,-60.9140862,ChIJjw4XEAQTtZUR0dkB8czdbpY
Rio Salado SRL,,35,-31.4419559,-60.914691,ChIJ9ypdHwwTtZUReCaRhoa1Tfk
M.A.S. Electricidad del Automotor,,20,-31.4414457,-60.9151815,ChIJu6iVOwwTtZURtoBdk0nQHfo
Autodromo Los Toboganes,,86,-31.4062039,-60.9146425,ChIJZ3vq8oUUtZURGzdcOt7bbis
Pedrera Esperanza,,9,-31.4543109,-60.9118639,ChIJWb9ZdQETtZURVki3HmqZMPE
El Granero,,9,-31.4537744,-60.9117393,ChIJIxDCEgETtZURcfTA1XlWfp0
Don Jamon,,33,-31.453155,-60.9127782,ChIJz--HWwETtZURpfoI0cZdIhg
Epsilon Technologies,,5,-31.4464481,-60.9129711,ChIJeUrbz34TtZURTMOAC6fPFJA
TCX,,5,-31.4464206,-60.9132608,ChIJ7T1B7poTtZURY0Hn9tlt2iw
Wohr Quimica - Planta 2,,10,-31.4515084,-60.9112732,ChIJWfr50QYTtZURsCNIpqqUm_A
Asociación Vecinal Barrios Unidos,,21,-31.4521631,-60.9091264,ChIJwSXnxgATtZURLS8jVAkFBP8
Rimor Herrajes,,9,-31.4474538,-60.9090663,ChIJDfb30xcTtZUROtvuCM8aI6I
Gonella Tanques Y Calderas,,33,-31.4473394,-60.9103552,ChIJh_JVywcTtZURfHnjEpVAIqM
Esperanza Distribuciones SH,,23,-31.4471122,-60.9096174,ChIJ1-Dv9xcTtZURg-zDUSSjs8s
Corlasa,,45,-31.4410532,-60.911044,ChIJX6FdV_0RtZURbCtM-gHt9pM
Fabrica de Trailers de R. Chesa,,50,-31.4479701,-60.9077739,ChIJDfb30xcTtZURrb7ateqXKzI
Nautica M&N Mercury,,6,-31.4481138,-60.9076403,ChIJBQOdAz0TtZURJEi8DshoguU
Alma Junior Canchas Rugby,,298,-31.4555281,-60.9025634,ChIJo75_ulQStZURasbtjcPRM2U
Radio Genesis 94.3,,25,-31.453004,-60.8948605,ChIJ_SZyS00StZURfbGxiqwnlqM
# TYPE DUDOSO
E.E.S.O.P.I. N°2027 "José Manuel Estrada" (Secretariado),secondary_school+school,4,-31.4481178,-60.9333911,ChIJl91zyj0TtZURnhpuhyw3ezg
Body Center,hospital,30,-31.4509538,-60.9329662,ChIJB7J1AhYTtZURyHrsAJ_a0Uk
TENEFE,casino+school,18,-31.448485,-60.9320829,ChIJc5L-mD0TtZURLvgiBoRTrJM
Universidad Siglo 21 - CAU ESPERANZA,university,4,-31.4456295,-60.9302248,ChIJSxmq_hUTtZURYMQyqz46300
Ipot,hospital,0,-31.4477072,-60.929028,ChIJDfb30xcTtZURRW_HejT3lcg
Centro de Especialidades Medicas Cem,hospital,2,-31.4468774,-60.9296196,ChIJBQOdAz0TtZUROgHTvvXo6Xo
Consultorio Odontologico "Cena & Ojeda",hospital,6,-31.4521467,-60.9285767,ChIJN4AnHO0TtZURUfGyudtz1gA
Centro Roma - Centro Interdisciplinario,hospital,0,-31.4470646,-60.9286334,ChIJs6Vr8fATtZURFMNUUAjbQgM
ISP N° 8 "Alte. G. Brown" - Anexo Esperanza,university,2,-31.4465741,-60.9376675,ChIJ4QW7PzkTtZURgMi3vVWR-A4
Sanatorio Avenida SA,hospital,11,-31.4475652,-60.935667,ChIJX6FdV_0RtZURdK8BEVV2gxA
Consultorios 9 de Julio,hospital,10,-31.4551443,-60.9306749,ChIJBQOdAz0TtZUR3Smg7sn1-hw
FCV,university,15,-31.4402927,-60.9410333,ChIJCUZuLE8TtZURNi3FGoW8JSw
Facultad de Ciencias Agrarias - Universidad Nacional del Litoral,university,69,-31.4402957,-60.9404327,ChIJ_Y4vSUYTtZURiLTUL5GrgXM
Caps LOS TRONCOS,hospital,4,-31.4676316,-60.9392705,ChIJwXG1C9kStZURWSj_twR1Mso
ANSES en tu Barrio,hospital,0,-31.4179845,-60.9207591,ChIJfyEkmWITtZURGKQCNLPTrdA
# TYPE IMPORTANTES
Partido Justicialista,school,0,-31.4465389,-60.9318159,ChIJ77b5Sb0TtZURRI3KvmnxMnY
Tomas Thimental,school,0,-31.4529697,-60.9283924,ChIJ78NXviATtZURNWBMGOoekLg
Agencia Magliano,school,2,-31.4493899,-60.928742,ChIJuU2QvBcTtZURSm3BDpIJMhs
Escuel Educación Especial 1328,school,0,-31.4469473,-60.9285807,ChIJVwtwaBYTtZURyAmPocnJmBo
Colombo Müller,school,0,-31.4540587,-60.9273692,ChIJ_YlM8-YTtZURTvs5o7uAjac
Escuela Nº 314 José de San Martín,school,13,-31.4495219,-60.9272066,ChIJE12HcRcTtZURQG6zqCf7zfw
Escuela Taller Manual N°3" Houriet",school,0,-31.4487984,-60.9269721,ChIJ6Vg7CdsTtZUR6IYapo9gGTk
E.E.T.P. N° 644 "Gregoria Matorras",school,7,-31.4516219,-60.9384579,ChIJa05HETsTtZURZIj7Em2GY7w
Escuela N° 53 "2 de abril",school,0,-31.4517372,-60.938011,ChIJqSvuU8kTtZURxgeuUqtRJNw
Escuela Número 1075 Centenario de la Colonizacion,school,13,-31.4517311,-60.9379952,ChIJY3_VajsTtZUR_5Z6KHRDb80
Colegio San Jose,school,26,-31.4454916,-60.9377807,ChIJ3cFKBT0TtZUR_AY53mg1Bbc
Colegio Nuestra Señora del Huerto,school,5,-31.4470841,-60.9362665,ChIJX6FdV_0RtZUR_-kb4CpUkA0
Hospital Vecinal,hospital,3,-31.4425477,-60.9367804,ChIJzwLRVEcTtZURC8sf4zPyy7M
Hospital Samco,hospital,20,-31.442315,-60.9362419,ChIJ-YZhqkATtZURE7ljl94CyKo
Escuela Tecnica Prof N°2027 J M Estrada,school,0,-31.4460582,-60.9352291,ChIJDfb30xcTtZURMLJNSwzPxP8
Escuela N110 " 11 de Septiembre" Santa Fe,school,0,-31.4442093,-60.9357955,ChIJ6Z5QJT8TtZURvMw8cIpYCvQ
E.E.T.P. № 455 “Gral. Don José de San Martín”,school,11,-31.4441441,-60.9358888,ChIJG-bT1z4TtZUR8XGVz2RMKI0
Esc. № 2030 "SURCOS DE ESPERANZA",school,0,-31.4438945,-60.9356793,ChIJBQOdAz0TtZURPIUk_rty6aw
El Techo de la ENET,school,0,-31.444243,-60.9352045,ChIJ16rKqjETtZURks7qWrOXI3s
Casa Gutmann SRL - Articulos Para el Hogar,school,27,-31.4547784,-60.9333408,ChIJBy1NAz0TtZURHeMHd4tYBcs
Prqueños chefs,school,0,-31.4441145,-60.9314014,ChIJQey-eBoTtZURVvSp9A-xBmI
Itec,school,3,-31.45631,-60.9295153,ChIJg6XNtBgTtZUR9nRt-41XdIU
Liceo Municipal,school,2,-31.4556181,-60.9299829,ChIJea0bsBgTtZURJC5mfE7tuY8
Escuela Normal Nº 30,school,7,-31.4440746,-60.9298498,ChIJT2UplxUTtZURyPhccqMzbaY
Pquia San Jose,school,0,-31.4572252,-60.9261192,ChIJs3i5kx4TtZURof25_eqyGnY
Escuela Colombo Muller,school,0,-31.4573496,-60.9209997,ChIJDb03Gh0TtZUR5jvuwm_xg1Q
Gastón Menguez Clases de Guitarra,school,14,-31.454476,-60.9213883,ChIJA3Bw3UsTtZURd1k3EHmlZDY
E.E.S.O. № 371 "Soldados De La Patria Colombo-Müller",school,5,-31.4573779,-60.9209383,ChIJRfchGh0TtZUR8n_6lmPBtlQ
Eres Greta,school,1,-31.4574139,-60.9190992,ChIJ61S1NB0TtZURJHWwbgP-kvA
Instituto Bella Donna,school,1,-31.4489625,-60.9461732,ChIJwSftzDcTtZURDBxHcMvcDus
Escuela de Formación Integral 2094,school,0,-31.446448,-60.9433172,ChIJaeJcnDcTtZUR4APV3UZzEKE
Escuela Especial De Formacion Laboral Nro 2094,school,0,-31.4463112,-60.9432249,ChIJ7YRkmzcTtZURqogfkaWvVfk
Campus FAVE (UNL) ~ Facultad de Ciencias Agrarias ~ Facultad de Ciencias Veterinarias,university,64,-31.4402927,-60.9410333,ChIJy-zEPkYTtZURwvTA0z3ELq8
EPI FÁTIMA,school,0,-31.4575206,-60.9398333,ChIJH8DpfzETtZURXB6UgSm_1BE
Yoga ELYT AnalíaKlug,school+gym,0,-31.4574596,-60.9403306,ChIJAz1V4tETtZURpNTT_HyHzcs
Taller Protegido Ubajay,school,0,-31.4672688,-60.9333444,ChIJwXW9zagTtZURJ9fleq9QVIU
Star Kid,school,2,-31.4409826,-60.929741,ChIJ6YDXJEITtZURi-N0z1ldigk
Escuela 319 Mercedes Z De Iriondo,school,1,-31.410214,-60.9184123,ChIJ_T6lyIQUtZUROPiXrCziyn8
Escuela de Agricultura; Ganadería y Granja; UNL,school,23,-31.398622,-60.914331,ChIJQWu5bowUtZURIc1fxzg5-Uw
Escuela Fiscal Número 1368 Maestro Gregorio Donnet,school,34,-31.4519466,-60.9066902,ChIJkdOxEqoTtZURyE2PyoPMCkY
Equinoterapia El Cortijo,school,0,-31.4528251,-60.8905432,ChIJK5Y9KZgTtZURmZmB20skJ9w
