Name,type,ratings,latitude,longitude,place_id
Grupo Kuchen Seguros,insurance_agency,1,-31.4517101,-60.9301191,ChIJS-dgMxoTtZURclzCDUzSfFY
Ssetes,grocery_or_supermarket,0,-31.4514861,-60.930284,ChIJhSe1FaMTtZURNP9icM4qXKE
Mauro Sergio,clothing_store,0,-31.4514369,-60.9301871,ChIJ0aYGAxgTtZUR9E3-NepXrAE
Pintureria Integrada Esperanza,home_goods_store,4,-31.451346,-60.9301374,ChIJSxPUAhgTtZUR2htXmF51D78
Arlequin Pañalera,diaper_service,1,-31.4518113,-60.9297335,ChIJ1R2gEBgTtZURAd64Kf8TFbw
BANCHIO Inmobiliaria,real_estate_agency,70,-31.4511037,-60.9300771,ChIJZ4GF9xcTtZURndWwmX9t874
ROTISERIA ME-TENTE,supermarket+grocery_or_supermarket,32,-31.4507549,-60.9303643,ChIJBQOdAz0TtZURxKmjsNcnISo
Palacio Stoessel,museum,3,-31.4509663,-60.9297994,ChIJi1E99xcTtZURvqY_Fm-tbIA
El Aguante Deportes,shoe_store,9,-31.4507809,-60.9297524,ChIJST_H8BcTtZUROgipZ0NVmJc
Basílica Natividad de la Santísima Virgen,church,218,-31.4500831,-60.929979,ChIJ19rp5xcTtZURsfC-j_st2mE
Parroquia Catolica,church,4,-31.4500476,-60.9299629,ChIJDfb30xcTtZURt1nF3hXfMuY
Calzados Alteza,shoe_store,2,-31.4497819,-60.9302742,ChIJnxJI3BcTtZURYLvSKHOryi4
Litoral Quinchos Sa,home_goods_store,3,-31.4489859,-60.9303662,ChIJDfb30xcTtZURKbIRboghgw8
Plaza San Martín,park,2499,-31.4487743,-60.9304122,ChIJ68Z11BcTtZURmxeyEhH6hHU
Estela Delfino,clothing_store,3,-31.4489859,-60.9303662,ChIJG82fSt0TtZURhe6zssMzkjs
Kalma Alma,clothing_store,1,-31.4480311,-60.930121,ChIJDfb30xcTtZURlVdUo1ObP_0
Iglesia Evangélica,church,3,-31.4479524,-60.9303203,ChIJ_QIwJBYTtZURfVyZASiwfZk
Mutual Regional,bank,5,-31.4480202,-60.9299523,ChIJPyKTLxYTtZURnF9irhQ7Gso
CENTENARIO MUTUAL REGIONAL,local_government_office,0,-31.4479774,-60.9299316,ChIJpfeRLxYTtZURxsUCdwR01Q4
Lola Mora's - venta de vestidos,clothing_store,21,-31.4478362,-60.9300377,ChIJBQOdAz0TtZURrSNwCwBwTV0
Besame,clothing_store,0,-31.4478599,-60.9299835,ChIJ8197MRYTtZURot4gqZgevFQ
Eclectica Esperanza,clothing_store,3,-31.4482178,-60.929749,ChIJh8ZhMRYTtZURb0LOGVFkiNQ
Panaderia y Confiteria Del Sol,bakery,16,-31.4480535,-60.9296942,ChIJrS09MRYTtZUR_FbGuKhy3aQ
YPF,gas_station,388,-31.4473067,-60.9300572,ChIJF2cMGBYTtZURitIghvET46w
AGROMOTOR SANTA FE S.R.L.,shopping_mall,95,-31.4475583,-60.9299271,ChIJp6k1IxYTtZURAjIISMdldk0
Renault Servicios,car_repair,4,-31.4471776,-60.930465,ChIJtfKsHhYTtZURig8B_CKKbsU
Marity Calzados,shoe_store,10,-31.4476741,-60.9298734,ChIJUytNOxYTtZURRcoyYwCe8J0
Quincho,bar,0,-31.447051,-60.9301879,ChIJq3WCGRYTtZURstV4UwmjjrE
Consultorios Odontologicos Bertone,dentist,2,-31.4469182,-60.930544,ChIJlwj9HBYTtZUR8pr3wDYMOY8
Clinica Veterinaria Como Reyes,veterinary_care,1,-31.4468778,-60.9298497,ChIJmQ-lFhYTtZURG9rZ5cQ17PY
Relojería y Joyería Piccola,jewelry_store,27,-31.4469221,-60.9298647,ChIJgUjqFhYTtZURVN-XnOJySd4
Lucas Kern Odontologo,dentist,1,-31.4469582,-60.930563,ChIJWQAIjKMTtZURf5MBff__dYg
El Armario de Benicio,clothing_store,1,-31.4464122,-60.929836,ChIJ88rJ2ugTtZUR_9xazFhpQdE
ZIBÁ peluqueria,hair_care,3,-31.4462859,-60.9303524,ChIJly0YWYATtZURjYNKrJd2d0Q
Poder Judicial Esperanza,courthouse+local_government_office,3,-31.4463987,-60.9298183,ChIJkX05CRYTtZURCpK-zrHr2XQ
Planeta Pizza,restaurant,794,-31.446133,-60.9301401,ChIJr_PiBhYTtZURcIzbpZRI-FM
Kröhling Seguros Generales. -,insurance_agency,2,-31.4460896,-60.9301908,ChIJXZgqGwgTtZURa97DwkrraDA
Joyería Josefina,jewelry_store,0,-31.446113,-60.9302715,ChIJH_JuHf4TtZURBSvjn6lokFA
Laudomia,clothing_store,32,-31.4460409,-60.9304153,ChIJewAO_hUTtZURxUk3jgO6hR0
Dos Catitas,clothing_store,4,-31.4461372,-60.9300029,ChIJaZZ4CBYTtZURJgpBFL4Hph8
Moscato Almacen,grocery_or_supermarket,5,-31.4538234,-60.9296568,ChIJb0CEiBgTtZURA_h_lbCUhEo
"La Brujita" Articulos De Limpieza,home_goods_store,51,-31.4536933,-60.9292576,ChIJYeBN9RgTtZURKMVjOI2VDls
Inmobiliaria Reinoso,real_estate_agency,1,-31.4534262,-60.9295407,ChIJS36vJYQTtZURoaffW1mlz38
Mottura Ostertag Estudio Jurídico Contable,lawyer+accounting,0,-31.4534262,-60.9295407,ChIJM0ioK5MTtZURn9Pwk7ozZVk
Pastelería mamma mia,grocery_or_supermarket,65,-31.4535981,-60.9292376,ChIJ87faYRgTtZURiM1zXAMzPHM
Belén Lencería Indumentaria,clothing_store,0,-31.4529742,-60.9293626,ChIJA_RtaBgTtZURCrByqWJRK5Y
Farmacia Zehnder,pharmacy,3,-31.452623,-60.9297402,ChIJayh5PhgTtZUR3mQQf8j0ZHc
Cerrajeria JEA,shopping_mall,23,-31.4527431,-60.9290347,ChIJmQkCQxgTtZURWlJNXJUDu-Y
Eme Be ShowRoom,clothing_store,37,-31.4519873,-60.9292627,ChIJh4S7GEsTtZURgmL2BaVhICE
Quinta Esencia,doctor,1,-31.4521769,-60.9290727,ChIJ2U8PPxgTtZUR-humCR5_7d4
OXFORD POLO CLUB,clothing_store,10,-31.4509918,-60.9292944,ChIJtwhL9RcTtZURi5Nbbjfpoao
Pity Krug - Marroquineria y Sastreria Fina,clothing_store,0,-31.4509851,-60.9292497,ChIJ3cFKBT0TtZURHf2Hdn5IFoM
Rincon del Hincha,clothing_store,0,-31.4509832,-60.9293343,ChIJia5H9RcTtZURDb_n0dGJy7k
decoud computer store,electronics_store,3,-31.450922,-60.9296139,ChIJ7cb05WcTtZURyQ4gC_3t_2o
Muebleria Massi,home_goods_store,2,-31.4514638,-60.9290222,ChIJd5OgIxgTtZURPX7Hm5bQO70
Floreria Ideal,florist,11,-31.450578,-60.929818,ChIJ9-zM8RcTtZURsxm-CjsYaCo
La Anónima,supermarket+grocery_or_supermarket,1548,-31.4501681,-60.9295614,ChIJiRBi6RcTtZURD8FhSRBDPRQ
Alisha tienda,clothing_store,1,-31.4506318,-60.9289731,ChIJQ3QjiKgTtZURva7yz-dfZaE
Dondequieras Café-Bar,cafe+bar,1085,-31.449693,-60.929448,ChIJ3cFKBT0TtZURj5yElDRIco0
Musimundo,home_goods_store+electronics_store,296,-31.4494567,-60.9293644,ChIJt6arZhUTtZURppwl_c0cWNc
Cleos,clothing_store,2,-31.4497863,-60.9294514,ChIJP-UhwhcTtZURjWUMeno7r2k
Trigo de oro,bakery,1,-31.4498714,-60.9297498,ChIJ_5ne6RcTtZUR4BizN6qeUyw
Cheeky Esperanza,clothing_store,8,-31.450051,-60.9290555,ChIJgzizkxcTtZURmTtg3q23RFM
Banco de la Nación Argentina,bank,10,-31.4489967,-60.9292047,ChIJrb3nxxcTtZURPQN8M9JwzoQ
Cortassa Perfumerias,clothing_store,3,-31.4492867,-60.9292792,ChIJS3JfZSsTtZURZQzYNusbJCQ
RE/MAX FORTALEZA,real_estate_agency,20,-31.449326,-60.9292619,ChIJQ4hRpz0TtZURZBEd_0h4pho
Amorcito,clothing_store,0,-31.4488362,-60.9293748,ChIJCzyTyRcTtZURza4QSFrfjfs
Maitess SA,home_goods_store,14,-31.4483842,-60.9292713,ChIJHWbHtBcTtZURN4PcXNABRG8
Puerto Rico,bar+restaurant,460,-31.4481098,-60.9294063,ChIJZxm3NRYTtZURBbI4rNKlEcE
Cosmetica Rohujor - Perfumeria Accesorios Para Peluqueria,pharmacy,2,-31.448655,-60.9290925,ChIJw8H1tRcTtZUR14jOqib75Fs
Centro Proveedor El Negrito,grocery_or_supermarket,0,-31.4481068,-60.9294945,ChIJ7f6ONhYTtZUR21mvse-p2l4
Pancho 49,restaurant,214,-31.4481031,-60.9295267,ChIJE0BikBcTtZURIgKtNxaOXt0
Belgrano y 25 de Mayo,shopping_mall,16,-31.4481428,-60.9291809,ChIJGVr4ShYTtZURfEP7q8O0uJk
Braseria Del Centro,restaurant,0,-31.4473999,-60.9294483,ChIJQZ8EPxYTtZURtoFDq51HboY
Luna Mia Boutique,clothing_store,0,-31.4476726,-60.9290396,ChIJhRUiRhYTtZURBDTnCp3izKI
Nain modas,clothing_store,1,-31.4468397,-60.9296073,ChIJMRh0ERYTtZURzPJ0yLx2o0Q
Registro Civil,local_government_office,22,-31.4466666,-60.9296464,ChIJ5_eJERYTtZUR_oKG_LuI3_k
CAJERO EXPRESS,atm,0,-31.4466173,-60.9295552,ChIJ11KsqMUTtZURQwZsJmPGcWU
Macro Sucursal Esperanza,bank,8,-31.4464728,-60.9294966,ChIJSw80DBYTtZURhPCWrsmNNcg
Shear Club,hair_care,36,-31.4459476,-60.9293373,ChIJb3jrChYTtZUR_bUgaODJqeM
Ostalmología Frontera,doctor,0,-31.4464333,-60.9288737,ChIJJR3CbRYTtZUR4LkFE1jcPyo
Bicimania,bicycle_store,4,-31.4453499,-60.9296337,ChIJUzF25hUTtZURIx-YcKNlGVI
Comisaría 1ra,police,1,-31.4455697,-60.9296061,ChIJddU-5RUTtZURzq8yBGlpFkQ
Unidad Regional XI de Polícia - Las Colonias,police,10,-31.445892,-60.9295822,ChIJe4z_75YTtZURgm7Ui_HaBcI
Autoservicio La Silvia,book_store,127,-31.4532722,-60.9285132,ChIJL116VxgTtZURS6dow3DQRBo
Papelera AVENIDA,shopping_mall,14,-31.4515412,-60.9289418,ChIJBQA5IxgTtZURYf_RkbqBUoU
Penelope Mujeres,clothing_store,3,-31.4511899,-60.9287976,ChIJsz3rJhgTtZURNGJHHzQ-Ejw
Carmina Accesorios,clothing_store,6,-31.4509836,-60.9288755,ChIJN3F2V_wTtZURwbYQezL2i3Y
Verduleria Y Fruteria "El Pato",fruit_and_vegetable_store,0,-31.4506848,-60.9286867,ChIJ_47viBcTtZURQJovjqAbXdQ
Warbeast Rockería,clothing_store,6,-31.449984,-60.9286733,ChIJn296kBcTtZURD6PimXzm-Nk
Dioniso Almacén,liquor_store,38,-31.4500639,-60.9288528,ChIJDR7rkRcTtZUROpCvkn0auCI
La Casa del Electricista,hardware_store,26,-31.4503738,-60.9285621,ChIJDfb30xcTtZURoLR0uV93ad8
Farmacia Morelli Envios A Domicilio S/cargo,pharmacy,4,-31.4501757,-60.9285188,ChIJBQOdAz0TtZURQLfBGfJxq6Q
Marisopa,clothing_store,1,-31.4499622,-60.9286669,ChIJ6-aAkBcTtZUR-AfuBABNAHI
Liberty gym,gym,1,-31.4499588,-60.9285731,ChIJK28BNLwTtZURZPqwBrMDIzw
Cotillon El Tunel S.A.,home_goods_store,57,-31.4492203,-60.928813,ChIJ36aVuxcTtZURWC3j-JzJVOQ
Biblioteca Municipal Francisco Soutomayor,library,26,-31.4491753,-60.9287401,ChIJETzDuxcTtZURqtw_8N0COGM
One Love,clothing_store,0,-31.4495054,-60.9285548,ChIJARx4mBcTtZURcmCvc0UdhfE
MA Salon Unisex,hair_care,28,-31.4494919,-60.9285508,ChIJMZUImBcTtZURkmAviwsa0Ss
Amaranto Calzados,shoe_store,1,-31.4494505,-60.9285352,ChIJDfb30xcTtZURUJL7viBxaC8
Casa de comidas Chela's,restaurant,130,-31.4495612,-60.9282486,ChIJefoSmBcTtZURD24FA13hUSs
Backstage Indumentaria,clothing_store,0,-31.4495768,-60.9284296,ChIJIVdumBcTtZURRm8xhsFVfLU
Luis XIV,grocery_or_supermarket,2,-31.4497723,-60.9285072,ChIJZ1_XMKoTtZURvLE13sQVGb4
Alianza Real Estate,real_estate_agency,0,-31.448448,-60.9287976,ChIJu2YWsxcTtZURUHZlzQ2F1qA
Magui Nails,beauty_salon,1,-31.4492029,-60.928855,ChIJB5c3wKUTtZURAIaRRcfw_jA
Pampero Esperanza,clothing_store,73,-31.4491981,-60.9289105,ChIJXR_YuxcTtZUR5_3CbQ-nEYk
Fundación Guillermo Lehmann,museum,0,-31.4487888,-60.9283236,ChIJz9VzutITtZURtNjaxqtRUDk
a su gusto,restaurant,230,-31.4491979,-60.9285882,ChIJNYyV1mETtZURylc_RzPP-pc
Odontología Integral,doctor,2,-31.4485036,-60.9284433,ChIJebWLAOkTtZURCBnM4_s2Aa4
Confiteria Y Panaderia Maria Sol,bakery,2,-31.4485127,-60.9284051,ChIJD-a1rRcTtZURFSYN7PhxGbo
Pistacho Estación Natural,grocery_or_supermarket,0,-31.4487212,-60.9282654,ChIJYf73t6cTtZUR0lFpubgZrOE
Nuevo Banco Santa Fe,bank,12,-31.4481982,-60.9289405,ChIJJ1oFSxYTtZURlYYSB5e0qug
Club Pompeya,bar,1,-31.4479649,-60.9288877,ChIJzxzrqQcTtZUR1rM8WbXFMfA
Aves Trucks,poultry_store,0,-31.4482693,-60.9286344,ChIJv9pKTRYTtZUR19hgx4QcFds
Cajero Automatico Link,atm,4,-31.4482835,-60.9290134,ChIJ51kFSxYTtZURrEwadHoNgqc
Calzados mamina,shoe_store,4,-31.4483389,-60.9284343,ChIJ6b-hrRcTtZURq48UENqCQrE
Electricidad Colombo SA,home_goods_store,86,-31.4475669,-60.9287893,ChIJ4_KduzsTtZURm5crRhtfVXI
Farmacia Gamboa,pharmacy,7,-31.4472697,-60.9287059,ChIJ3cFKBT0TtZURFfipE-Ccdv0
Seguros San Cristóbal En Esperanza (Organización Pacini),insurance_agency,2,-31.4476102,-60.928891,ChIJLS_nRRYTtZUR4UdvEfi54fU
TRENDY Esperanza,clothing_store,0,-31.4472277,-60.9288938,ChIJHWuzYW4TtZURs_ZGqAO5oUg
Del Rey Indumentaria,clothing_store,0,-31.4476674,-60.9288204,ChIJoRlgTxYTtZURvGI1koIHcNI
Rayuela Bebés,clothing_store,0,-31.4472135,-60.9289099,ChIJS-ERXwATtZURZ_eWwUtMqVc
Quiosco La Esquina,kiosk,14,-31.4476409,-60.928967,ChIJ09W7jzwTtZURFg4oavhRHwE
Cerrajería Del Sol,locksmith,0,-31.4477121,-60.9288335,ChIJVcVCTxYTtZURgBZOMwTodoU
Papelera Caberlet,home_goods_store,142,-31.4474411,-60.9291354,ChIJRVo5RBYTtZURcGzBe4BhxMk
Estudio Flash Fotografia,shopping_mall,0,-31.4476464,-60.9290362,ChIJxdt3alMTtZURqdh21Omj3tM
Lucero Analia - Odontologa,dentist,0,-31.4466812,-60.9287377,ChIJlaS4aBYTtZURPBwrn2aRuOE
HM CIRUGIA Y ORTOPEDIA,shoe_store,5,-31.4471054,-60.928648,ChIJv33JwzETtZURKISVdol2Uk8
Remisses Belgrano,travel_agency,0,-31.4464496,-60.9284541,ChIJa5GhZRYTtZURBsxXxoU8ErI
Almacen GH,grocery_store,1,-31.446399,-60.9285131,ChIJkRJlZRYTtZURHQXftOXwcfg
Mimate Belleza y Salud,beauty_salon+hair_care,6,-31.4457638,-60.9289617,ChIJb8txf30TtZUR4HUk0iS6EV8
Al Extremo,clothing_store,0,-31.4456265,-60.9288137,ChIJQewmTJETtZUR6tW543jwJpQ
Estetica Lucia Van de Velde,beauty_salon,3,-31.4547191,-60.9282319,ChIJa3p1KIQTtZURaid7BvhcK2c
FisioPilates Esperanza,gym,15,-31.454987,-60.9280458,ChIJn_wrVhYTtZURQTkgsygZn6U
Despensa Hard Lyon,grocery_store,0,-31.4520507,-60.928288,ChIJt2PbSRgTtZURYKZmENR6URI
Alma Jr,gym,2,-31.4517477,-60.9276919,ChIJXT2XoYcTtZURDF6m-2Ysu4s
Organización Ranallo,insurance_agency,0,-31.4513419,-60.9280653,ChIJ4U-fahETtZURk_XIXlcUNMw
San Ignacio estudio ganadero,veterinary_care,6,-31.4507945,-60.9279093,ChIJ1-WVMWITtZURJ4SPjWoLkxw
Luna Espacio de Arte,museum,2,-31.4503345,-60.9280124,ChIJFwX50ZQTtZURRacghpsGZc8
Ismenia,clothing_store,46,-31.4505917,-60.9277193,ChIJU8TBfxcTtZURTfJ2EuWGqhc
Kevingston,clothing_store,17,-31.4502311,-60.9281915,ChIJ3zhwhBcTtZUR-kpEXCDJkrQ
Carrusel,clothing_store,1,-31.4505591,-60.9275823,ChIJVZMIfxcTtZURdA2qhT5SNps
Lo del pela,bar,0,-31.449809,-60.927824,ChIJHR74dgoTtZURNm2UmRozGA4
Museo "Hector Borla",museum,33,-31.4492666,-60.9282045,ChIJUzTboxcTtZURa49wPQ1W2JE
Joyeria y relojeria engler,jewelry_store,34,-31.4493574,-60.9278438,ChIJDfb30xcTtZURuWyrmV5ae5U
Santander Río,bank,13,-31.4485149,-60.9279941,ChIJCylVFLyptZURMmZQmAo60nM
Directo al paladar,cafe,46,-31.4484644,-60.9280065,ChIJ0VBIhpsTtZURKNDA19ZruYE
Peluqueria Gladys- peluqueria unisex y maquillaje-,hair_care,28,-31.4482879,-60.928053,ChIJJRVO9D0TtZURE78NV8G3LPI
Margarita Esperanza,clothing_store,6,-31.4482073,-60.9279041,ChIJJ9mjqxcTtZURyJKEMToKsJE
La Terraza de Mayco,night_club,0,-31.4481954,-60.9278905,ChIJfxLVr48TtZURFpVQiocO6sE
Simmons,furniture_store+home_goods_store,0,-31.4477233,-60.9280037,ChIJPR_RVRYTtZURDE9xsSDwufM
CARMIN,home_goods_store,46,-31.4476659,-60.9278636,ChIJregiVhYTtZURimaUIsfDuCg
Miss Telas,home_goods_store,95,-31.4469849,-60.9275852,ChIJHetS_hUTtZURXM6xTS3doWI
Ruta 40,car_repair,26,-31.4472813,-60.927633,ChIJl4xq9hYTtZURdNEleiI1X-k
SONIDO E ILUMINACION AARON CASTELLANOS,home_goods_store,11,-31.4541356,-60.9270217,ChIJBQOdAz0TtZURYEWB_mDeups
Brown Y Guemes,laundry,2,-31.4540629,-60.9273213,ChIJ9bdw9PgTtZUR8VT1CWDnJ4o
Inocencia,clothing_store,1,-31.4541356,-60.9270217,ChIJB1t3FxkTtZURDfpIk0LZ8pw
Veterinaria Geminis,veterinary_care,51,-31.4533548,-60.9271494,ChIJYaQ7BhkTtZURQ_x7vUNRnt0
Bochas Alma,night_club,0,-31.4514699,-60.9275357,ChIJdwj1xMcTtZURcpXVymtZIYs
Sahara Lencería,clothing_store,0,-31.4506475,-60.9270876,ChIJtcP61xkTtZURFZwyEB-yWpc
Hama Rotisería,restaurant,62,-31.450601,-60.9271088,ChIJ23JG5BkTtZUR6zurQNBugsE
Despensa Once,grocery_store,5,-31.4504747,-60.9274807,ChIJieJ5fhcTtZUR1RSzWRh_ThA
Marbella Viajes - EVT 14471,travel_agency,27,-31.4505932,-60.927074,ChIJLWYm2BkTtZURED71UKEvbX4
Maxikiosco Alberdi,kiosk,0,-31.4493206,-60.9274527,ChIJDZcIcxcTtZUR5H_-ZMKajYQ
Jardín De Infantes Nucleado N° 59,nursery_school,0,-31.4494036,-60.9272166,ChIJzT1ZchcTtZUR1MfD-MJGqnM
Lavadero 39,car_wash,0,-31.4469636,-60.9271241,ChIJ5SlkuF0TtZURTuCQuJrqH9Q
Tintoreria Macri,laundry,4,-31.4469378,-60.9270141,ChIJDfb30xcTtZURlFgL2ImGzWc
Librería Lyris,book_store,12,-31.4460237,-60.9274889,ChIJS_xhKBQTtZURi6N9EMzV1R8
Sardra Hilgert Propiedades Inmobiliaria,real_estate_agency,0,-31.4461806,-60.9272886,ChIJkSjljhYTtZUREHxLJq2UknI
AMEL ALARMAS SISTEMAS SEGURIDAD,shopping_mall+electronics_store,4,-31.4456389,-60.927251,ChIJsbh9gxYTtZUR7P6sZ0KjMN0
ELLAS,clothing_store,0,-31.4457817,-60.9270049,ChIJOcvTQy8TtZUROv5tooEuBzA
Lavanderia Burbujas,laundry,0,-31.4546164,-60.9264157,ChIJu_-vOBkTtZURBU6VLw6YYE8
Rotisería ver-ni- fer,restaurant,0,-31.4543663,-60.9263601,ChIJc4Bjp4oTtZURnWEgJclAVII
Carnicería Dino's,butcher_shop,3,-31.454313,-60.9262611,ChIJF4AuuUoTtZURKQQNFD1_THg
SIEC Informática,electronics_store,25,-31.4532848,-60.9261766,ChIJ11UychkTtZURiy59BQ_kgKg
extreming car,car_repair,0,-31.4534624,-60.9264243,ChIJixOnGXATtZURvCohORPZ_Os
Estela Cura,doctor,0,-31.4524229,-60.9263933,ChIJi3IMohkTtZURRKquKOXH0Vc
Clinica de Ecografias,doctor,0,-31.4524227,-60.926393,ChIJGeQOohkTtZURLY1_PO-FcB8
Farmacia Bär,pharmacy,2,-31.4524601,-60.9262166,ChIJE7UEKRkTtZURs6jPukLkQks
Consultorios Sagrada Familia,doctor,0,-31.4516477,-60.9263333,ChIJ1XoHVCwTtZURj262JjSMVbs
ComunikArt,shopping_mall,26,-31.4515008,-60.9267062,ChIJ5ZUxwRkTtZURCHqjKY0RzGM
Psicóloga Lic. Vanina Pontarelli,doctor,1,-31.4516154,-60.9263211,ChIJ09inOn0TtZURKNrMGaOL2CU
Provel Electronica,electronics_store,12,-31.4507634,-60.9262683,ChIJhWIM5xkTtZURRk78GtrjQmI
Salón Unisex,hair_care,0,-31.4499174,-60.9266075,ChIJZehUZhcTtZURw5-dtWSfva8
Queen's,clothing_store,0,-31.4498219,-60.9269294,ChIJm5mhaBcTtZURNqcnQIJ9vOg
veni que lavamos,laundry,1,-31.4496159,-60.9267867,ChIJg_F8bxcTtZUREl0nJW62YUA
Circulo Odontologico Santafesino,dentist,0,-31.448506,-60.9269918,ChIJoevtHBcTtZURdwt82yCfxNg
Cira - Kinesiología y Fisioterapia,doctor,0,-31.4484704,-60.9269595,ChIJaRmS3sMTtZURkfYO-Jg91hU
Kiosko Ramon,kiosk,0,-31.4469221,-60.9267198,ChIJO3rXa-wTtZURR-PUh1qbERU
Lubricar,car_repair,7,-31.4526481,-60.9257293,ChIJDfb30xcTtZURhWHeE1aHLy4
Haru Peluquería,hair_care,28,-31.4508279,-60.9255219,ChIJfURI8BkTtZURAxhlwHNH-Pk
Seguros la Segunda de Donnet Hugo Y Sergio,insurance_agency,15,-31.4506899,-60.9260292,ChIJS7wR5hkTtZUR_CFbmoFHr3A
Planeta Pizza,restaurant,0,-31.4508206,-60.9259602,ChIJY3vv5RkTtZURyiLTXndwUSU
Emblema,clothing_store,28,-31.4508478,-60.9261544,ChIJDfb30xcTtZURHN0NNjdLG7s
Rotiseria HAWA,grocery_or_supermarket,0,-31.4507853,-60.9258106,ChIJ8eJ25RkTtZUR_Qw8W0L_o34
Chefferisimo,meal_delivery,70,-31.4500665,-60.9259639,ChIJm8tgWRcTtZURp8zqS7UEqmI
Frutas Y Verduras El Hormiguero II,fruit_and_vegetable_store,0,-31.4500192,-60.9259176,ChIJ_3kiWRcTtZURgPD8P0b9noA
El gran hermano,veterinary_care,31,-31.4501321,-60.9256459,ChIJHUq9ARoTtZURI8HgizjtR0s
Kiosco Fantasia,kiosk,16,-31.4487252,-60.9255751,ChIJTzVoG3sTtZURY9cvOCHABm4
lavadero MARVA,laundry,5,-31.4484145,-60.9260143,ChIJ3bTlOxcTtZUR3cgEkv-qrH4
Corralon Las Colonias,hardware_store,27,-31.4470895,-60.9259188,ChIJBQOdAz0TtZUR-wDF9JT-PPw
Shayna Peluqueria,hair_care,0,-31.450435,-60.9253297,ChIJXzpy6a4TtZURaiZFOA6ZyVc
Magnolia,clothing_store,4,-31.4508477,-60.9252114,ChIJWcv50AwTtZURSc7BaCr6cZI
Zapateria Pituco's,shoe_store,0,-31.450219,-60.9253057,ChIJxfUX_hkTtZURAGPc09zRvFg
Meridas accesorios,shopping_mall,3,-31.4502161,-60.9250513,ChIJURqMAxoTtZUR4cyfnjFh7CY
Viejo Almacen,grocery_store,1,-31.4500209,-60.924953,ChIJDfb30xcTtZURKvH6qbLIsvk
Estudio Jurídico Jacob,lawyer+accounting,0,-31.4500621,-60.9249253,ChIJdXaRP1kTtZUR7Xm4moVPJFQ
Francesca Store,clothing_store,0,-31.450154,-60.924917,ChIJrzqegJcTtZURg_Ws732oUOY
Iglesia Adventista del Séptimo Día - Esperanza,church,5,-31.4491681,-60.9250138,ChIJE63tshATtZURw8gY0utH0_8
Syna Shoes & Handbags,shoe_store,0,-31.4485895,-60.9252048,ChIJT2nJNRcTtZURFE0VZbo1CXc
Polleria " Los Pollos Hermanos",poultry_store,10,-31.4486439,-60.9250003,ChIJD0-fShcTtZURmQQCVD4IRU4
Lady Gloria Peluquería,hair_care,7,-31.4476139,-60.9242857,ChIJiSB12hATtZURXugq8AsuMjw
Autoservicio,grocery_or_supermarket,0,-31.4534797,-60.9416597,ChIJDV77NPATtZURJkWlmlqQobk
Wwwelecricidadyconstruccion.com,electrician,0,-31.4543238,-60.9421351,ChIJEYL9d2ETtZURUT8QbE8PMJQ
Silvia - creaciones exclusivas,clothing_store,3,-31.4526448,-60.9418143,ChIJTftNZ0QTtZURQo7Mh7I5Mdw
Autoservicio Don Oscar,supermarket+grocery_or_supermarket,8,-31.4510814,-60.94078,ChIJYfL0BB0TtZURxkOYye5GPYo
Taller Auto,car_repair,3,-31.4509473,-60.9407634,ChIJl554XjoTtZURUuPyv7cyCsk
Wet detailing,car_wash,1,-31.451443,-60.9418878,ChIJkdMA_AITtZURhBMmcElPtAU
El gordo,storage,0,-31.4544003,-60.939957,ChIJP1Em33ITtZURh-LZ0i0opPU
Lóvero Aberturas,door_supplier,4,-31.4549138,-60.9394376,ChIJdU0R4zATtZURgs3Kyafm9iM
Tienda imagínate,clothing_store,0,-31.4539095,-60.9397622,ChIJHYW-kuUTtZURkp1ufvZRJTg
María Luisa Telas,shopping_mall,37,-31.4538471,-60.9396563,ChIJf9bbpWITtZURxumrMKr3pXk
Salon Club Union,night_club+bar,54,-31.4512751,-60.9399151,ChIJp309-ToTtZURXjX5C9102rc
DonAta Copias,book_store,7,-31.4522217,-60.9392057,ChIJBT0u-KgTtZURym-GJQrluXY
Estudio Contable Lang Victor Manuel,accounting,0,-31.4498728,-60.9394652,ChIJvaQ0SzoTtZURUprcw6Kmx_w
Arnodo Juan Carlos Vehiculos,home_goods_store,1,-31.4486228,-60.9397598,ChIJl8LFKzoTtZURnRjwtYcqx1Y
Iglesia La Casa Del Padre,church,8,-31.4487932,-60.9388741,ChIJmZEw0DsTtZUR2J0VODuJ_sk
Ferreteria Jullier,hardware_store,11,-31.4471603,-60.9396028,ChIJSd6inzkTtZURrDeftxMB9LE
Bicicleteria Kappes,bicycle_store,31,-31.4477649,-60.9407839,ChIJ3VuIKh8TtZUR734Z_PN_TQs
Creaciones Nelly,clothing_store,1,-31.4465126,-60.939889,ChIJbULxpTkTtZUReirJ7lAHUmU
Despensa Norma,grocery_or_supermarket,2,-31.4465139,-60.9400664,ChIJ0TqJrzkTtZURpR6X7BQV52M
LA DOÑA ROTISERIA - EL PLACER DE LA BUENA COCINA - ENVIOS A DOMICILIO,meal_takeaway+supermarket,169,-31.4465012,-60.9403567,ChIJBy1NAz0TtZURhwb9aWpCIbc
Dav Ari,grocery_or_supermarket,0,-31.4466115,-60.9402909,ChIJNXKT8T0TtZURC8c1AkObqB4
